OBJECTID,natcode,name,natLevName,countyId,countyCode,county,countyMn,regionId,regionCode,region,pop2015,Longitude,Latitude
768,66438,Buciumeni,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,559",25.4636440,45.1659546
769,17851,Pietroșani,Comuna,3,38,Argeș,AG,3,831,Sud,"5,696",24.8474541,45.1546631
770,54500,Vărădia,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,440",21.5200958,45.0872765
771,131835,Gura Vitioarei,Comuna,29,298,Prahova,PH,3,831,Sud,"6,104",26.0316372,45.1526108
772,133919,Lapoș,Comuna,29,298,Prahova,PH,3,831,Sud,"1,222",26.4314938,45.1570511
773,136134,Vărbilău,Comuna,29,298,Prahova,PH,3,831,Sud,"6,921",25.9546814,45.1799850
774,14673,Boteni,Comuna,3,38,Argeș,AG,3,831,Sud,"2,457",25.1307068,45.1769180
775,168880,Bujoreni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"4,864",24.3512611,45.1620674
776,131899,Adunați,Comuna,29,298,Prahova,PH,3,831,Sud,"2,109",25.5895710,45.1840973
777,135404,Surani,Comuna,29,298,Prahova,PH,3,831,Sud,"1,869",26.1683121,45.1910057
778,69303,Văleni-Dîmbovița,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,643",25.1695271,45.1650581
779,52035,Ciudanovița,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,689,21.7653828,45.1360168
780,44177,Tichilești,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"3,738",27.8934326,45.1433907
781,132645,Chiojdeanca,Comuna,29,298,Prahova,PH,3,831,Sud,"1,633",26.2754993,45.1718941
782,18670,Schitu Golești,Comuna,3,38,Argeș,AG,3,831,Sud,"5,072",25.0255814,45.1857605
783,135501,Șoimari,Comuna,29,298,Prahova,PH,3,831,Sud,"3,144",26.2112331,45.1701736
784,131817,Vălenii de Munte,Oras,29,298,Prahova,PH,3,831,Sud,"13,628",26.0524063,45.1913834
785,53577,Prigor,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,504",22.1213741,44.9637985
786,15402,Cetățeni,Comuna,3,38,Argeș,AG,3,831,Sud,"3,017",25.2145119,45.1935692
787,66330,Bezdead,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,595",25.5133095,45.1499329
788,19695,Valea Iașului,Comuna,3,38,Argeș,AG,3,831,Sud,"2,768",24.7088642,45.1920586
789,52990,Grădinari,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,063",21.5915318,45.1108894
790,135128,Salcia,Comuna,29,298,Prahova,PH,3,831,Sud,"1,075",26.3281441,45.1886749
791,49956,Vadu Pașii,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"9,702",26.9107513,45.1683121
792,19631,Valea Danului,Comuna,3,38,Argeș,AG,3,831,Sud,"3,021",24.6212635,45.1868134
793,169351,Dăești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,061",24.4045391,45.1817970
794,134755,Predeal-Sărari,Comuna,29,298,Prahova,PH,3,831,Sud,"2,343",26.1096840,45.1909180
795,131988,Aluniș,Comuna,29,298,Prahova,PH,3,831,Sud,"3,431",25.8595047,45.2052345
796,43466,Jirlău,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"3,224",27.2002449,45.1481056
797,16454,Domnești,Comuna,3,38,Argeș,AG,3,831,Sud,"3,174",24.8450565,45.2098579
798,17968,Poienarii de Muscel,Comuna,3,38,Argeș,AG,3,831,Sud,"3,450",25.0696545,45.1985741
799,68565,Pucheni,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"1,879",25.2889538,45.1965218
800,172812,Runcu,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,966,24.4603558,45.1877403
801,15313,Cepari,Comuna,3,38,Argeș,AG,3,831,Sud,"2,264",24.5275974,45.2118530
802,168559,Bărbătești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,423",24.1085796,45.1745644
803,47373,Mărăcineni,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"8,702",26.8084164,45.2000809
804,135547,Șotrile,Comuna,29,298,Prahova,PH,3,831,Sud,"3,366",25.7176285,45.2122307
805,132137,Ariceștii Zeletin,Comuna,29,298,Prahova,PH,3,831,Sud,"1,252",26.1565170,45.2255058
806,68404,Pietroșița,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,203",25.4273071,45.1911392
807,17334,Mioarele,Comuna,3,38,Argeș,AG,3,831,Sud,"1,605",25.1105328,45.2337875
808,135654,Talea,Comuna,29,298,Prahova,PH,3,831,Sud,"1,062",25.5574646,45.2223282
809,46377,Cochirleanca,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"5,533",27.0267582,45.2055664
810,132486,Cărbunești,Comuna,29,298,Prahova,PH,3,831,Sud,"1,741",26.2098866,45.2282333
811,132404,Brebu,Comuna,29,298,Prahova,PH,3,831,Sud,"7,218",25.7807159,45.2063942
812,135725,Teișani,Comuna,29,298,Prahova,PH,3,831,Sud,"3,723",26.0062943,45.2268639
813,49643,Tisău,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,644",26.5556812,45.1984558
814,16551,Godeni,Comuna,3,38,Argeș,AG,3,831,Sud,"3,032",24.9798050,45.2107010
815,52954,Goruia,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,809,21.7759590,45.1935883
816,46313,Cislău,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,792",26.3848667,45.2130394
817,49206,Săpoca,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"3,437",26.7703800,45.2310104
818,19141,Șuici,Comuna,3,38,Argeș,AG,3,831,Sud,"2,486",24.5388088,45.2460518
819,171539,Muereasca,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,629",24.2803936,45.2168503
820,131577,Slănic,Oras,29,298,Prahova,PH,3,831,Sud,"6,029",25.9437485,45.2394104
821,81184,Peștișani,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"3,817",23.0171566,45.1421547
822,13819,Albeștii de Argeș,Comuna,3,38,Argeș,AG,3,831,Sud,"6,013",24.6800117,45.2290764
823,43652,Movila Miresii,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"4,265",27.6144428,45.2089157
824,81095,Padeș,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"4,935",22.7442360,45.1513214
825,50102,Vernești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"9,046",26.6906738,45.2165298
826,51804,Carașova,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,998",21.9056816,45.1839561
827,68716,Runcu,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,464",25.3173695,45.2647285
828,14922,Bughea de Jos,Comuna,3,38,Argeș,AG,3,831,Sud,"3,071",24.9950962,45.2753410
829,44140,Șuțești,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"4,701",27.4747734,45.2293091
830,54305,Ticvaniu Mare,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,008",21.6485386,45.1718636
831,45753,Calvini,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,760",26.2876244,45.2445183
832,44257,Tudor Vladimirescu,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"2,159",27.7661591,45.2300911
833,47337,Măgura,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,189",26.5674400,45.2614861
834,44989,Bălăceanu,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,668",27.1345692,45.2473412
835,15448,Cicănești,Comuna,3,38,Argeș,AG,3,831,Sud,"2,131",24.6012840,45.2663651
836,50549,Unguriu,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,332",26.6265812,45.2724571
837,43117,Frecăței,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"1,427",28.0796356,45.0150833
838,50326,Viperești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"3,552",26.4599781,45.2436218
839,51243,Armeniș,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,466",22.4186096,45.2138214
840,48771,Poșta Cîlnău,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"6,135",26.9046764,45.2366371
841,81987,Schela,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"1,753",23.3080425,45.2087708
842,132896,Drajna,Comuna,29,298,Prahova,PH,3,831,Sud,"5,431",26.0771275,45.2537689
843,13999,Aninoasa,Comuna,3,38,Argeș,AG,3,831,Sud,"3,341",24.8930092,45.2388458
844,82136,Stănești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,258",23.2490425,45.1948662
845,168041,Horezu,Oras,38,387,Vâlcea,VL,4,840,Sud-Vest,"7,098",23.9717636,45.2220268
846,131336,Comarnic,Oras,29,298,Prahova,PH,3,831,Sud,"12,560",25.6148987,45.2676010
847,167909,Călimănești,Oras,38,387,Vâlcea,VL,4,840,Sud-Vest,"8,909",24.3061543,45.2644157
848,43493,Mărașu,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"2,942",27.9663887,44.8593712
849,15830,Corbi,Comuna,3,38,Argeș,AG,3,831,Sud,"4,116",24.8241234,45.2704582
850,168675,Berislăvești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,767",24.4418430,45.2828598
851,54270,Teregova,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"4,117",22.4722271,45.1645584
852,174021,Vaideeni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"4,023",23.8803043,45.2338371
853,54056,Slatina-Timiș,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"3,035",22.2549229,45.2390480
854,172894,Sălătrucel,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,154",24.3774548,45.2806664
855,134648,Posești,Comuna,29,298,Prahova,PH,3,831,Sud,"3,965",26.1518116,45.2783470
856,44560,Cazasu,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"3,344",27.8785477,45.2691536
857,132342,Bertea,Comuna,29,298,Prahova,PH,3,831,Sud,"3,218",25.8344212,45.2594528
858,80908,Mușetești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"1,982",23.4632263,45.1974030
859,135618,Ștefești,Comuna,29,298,Prahova,PH,3,831,Sud,"2,394",25.8690529,45.2789421
860,18858,Stoenești,Comuna,3,38,Argeș,AG,3,831,Sud,"4,631",25.2301006,45.2702065
861,15741,Corbeni,Comuna,3,38,Argeș,AG,3,831,Sud,"5,885",24.6647186,45.2913551
862,14753,Brăduleț,Comuna,3,38,Argeș,AG,3,831,Sud,"1,826",24.7509193,45.2941093
863,50479,Ziduri,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,456",27.0613441,45.2615089
864,79308,Bumbești-Jiu,Oras,18,181,Gorj,GJ,4,840,Sud-Vest,"10,182",23.3865204,45.2261963
865,43242,Gemenele,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"1,867",27.6377831,45.2808266
866,45334,Blăjani,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,069",26.8178501,45.2975426
867,46830,Ghergheasa,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,316",27.1873055,45.2861748
868,46019,Cernătești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"3,737",26.7682304,45.2945824
869,81380,Polovragi,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,782",23.8343754,45.1678925
870,79834,Crasna,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"4,927",23.5545101,45.2234077
871,48557,Pîrscov,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"5,653",26.5354767,45.2958031
872,53167,Lupac,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,671",21.8139668,45.2630348
873,45101,Berca,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"8,903",26.6703568,45.3065414
874,43732,Rîmnicelu,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"2,033",27.5335884,45.2819290
875,52696,Dognecea,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,141",21.7354050,45.2646828
876,133795,Izvoarele,Comuna,29,298,Prahova,PH,3,831,Sud,"6,738",25.9383259,45.2949142
877,135226,Secăria,Comuna,29,298,Prahova,PH,3,831,Sud,"1,237",25.6658745,45.3073654
878,46554,Cozieni,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,040",26.4923000,45.3366623
879,44934,Balta Albă,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,549",27.3590469,45.2964668
880,45361,Boldu,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,284",27.2466354,45.2982025
881,157781,Moravița,Comuna,35,350,Timiș,TM,5,859,Vest,"2,707",21.2729549,45.2773323
882,48325,Pătârlagele,Oras,10,109,Buzău,BZ,2,822,Sud-Est,"7,858",26.3404579,45.3255234
883,131540,Sinaia,Oras,29,298,Prahova,PH,3,831,Sud,"11,749",25.5490055,45.3374100
884,50415,Zărnești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"5,118",26.9071159,45.2924538
885,48922,Racovițeni,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,339",26.9187717,45.3422623
886,50022,Valea Rîmnicului,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"5,710",27.0376301,45.3348808
887,160047,Ceatalchioi,Comuna,36,369,Tulcea,TL,2,822,Sud-Est,673,28.8183823,45.2747726
888,43698,Racoviță,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"1,139",27.4505100,45.3244019
889,51546,Bolvașnița,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,405",22.3575191,45.3164749
890,54350,Tîrnova,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,685",21.9992752,45.3315010
891,50987,Ocna de Fier,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,734,21.7696571,45.3420067
892,16472,Dragoslavele,Comuna,3,38,Argeș,AG,3,831,Sud,"2,656",25.2318897,45.3522682
893,14405,Berevoești,Comuna,3,38,Argeș,AG,3,831,Sud,"3,508",24.9070339,45.3182144
894,50790,Reșița,Municipiu resedinta de judet,11,118,Caraș-Severin,CS,5,859,Vest,"89,559",21.8803978,45.3177414
895,87219,Aninoasa,Oras,20,207,Hunedoara,HD,5,859,Vest,"4,805",23.3392715,45.3751221
896,45888,Cănești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,833,26.6088772,45.3977013
897,68182,Moroeni,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,159",25.4280930,45.3096848
898,48021,Odăile,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,857,26.5483379,45.3868065
899,136278,Bătrâni,Comuna,29,298,Prahova,PH,3,831,Sud,"2,109",26.1239090,45.3320045
900,46439,Colți,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,084",26.4015045,45.4011383
901,87175,Vulcan,"Municipiu, altul decat resedinta de judet",20,207,Hunedoara,HD,5,859,Vest,"29,264",23.2785873,45.3657494
902,48968,Rîmnicelu,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,831",27.1353302,45.3662605
903,45003,Beceni,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,465",26.7894878,45.3797493
904,47818,Murgești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,922,26.8819561,45.3971634
905,174496,Titești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,833,24.4046955,45.4146271
906,172509,Racovița,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,830",24.3137512,45.4035110
907,47006,Grebănu,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"5,447",26.9622326,45.3708534
908,13891,Albeștii de Muscel,Comuna,3,38,Argeș,AG,3,831,Sud,"1,604",24.9601460,45.3692513
909,44391,Vădeni,Comuna,9,92,Brăila,BR,2,822,Sud-Est,"4,132",27.9285202,45.3542747
910,45389,Bozioru,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,090",26.4714737,45.3838387
911,156669,Denta,Comuna,35,350,Timiș,TM,5,859,Vest,"3,179",21.2606640,45.3501053
912,49313,Scorțoasa,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,866",26.6717796,45.3831863
913,54412,Turnu Ruieni,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"3,483",22.3827133,45.3795700
914,47417,Mărgăritești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,667,26.8546848,45.4257736
915,136107,Valea Doftanei,Comuna,29,298,Prahova,PH,3,831,Sud,"6,729",25.7469845,45.3751755
916,53425,Păltiniș,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,446",22.1170959,45.3958855
917,51626,Brebu,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,158",22.0146446,45.4018860
918,46108,Chiliile,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,585,26.5889454,45.4426537
919,155458,Deta,Oras,35,350,Timiș,TM,5,859,Vest,"7,640",21.2200108,45.4008598
920,13524,Valea Mare Pravăț,Comuna,3,38,Argeș,AG,3,831,Sud,"4,311",25.1114044,45.3383179
921,48165,Pardoși,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,412,26.8736382,45.4512939
922,45539,Brăești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,488",26.4993458,45.4412384
923,47916,Nehoiu,Oras,10,109,Buzău,BZ,2,822,Sud-Est,"11,345",26.3078251,45.4168129
924,130954,Azuga,Oras,29,298,Prahova,PH,3,831,Sud,"4,891",25.6272488,45.4517441
925,50969,Bocșa,Oras,11,118,Caraș-Severin,CS,5,859,Vest,"19,162",21.7943268,45.4032402
926,52758,Ezeriș,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,315",21.9033604,45.3990440
927,175590,Ciorăști,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"3,098",27.3382912,45.4221306
928,16908,Lerești,Comuna,3,38,Argeș,AG,3,831,Sud,"4,664",25.0365620,45.4235458
929,132574,Cerașu,Comuna,29,298,Prahova,PH,3,831,Sud,"4,692",26.0481682,45.4004326
930,51010,Caransebeș,"Municipiu, altul decat resedinta de judet",11,118,Caraș-Severin,CS,5,859,Vest,"30,725",22.2146111,45.4210396
931,40991,Fundata,Comuna,8,83,Brașov,BV,7,877,Centru,790,25.2788353,45.4369125
932,160458,Grindu,Comuna,36,369,Tulcea,TL,2,822,Sud-Est,"1,414",28.2347565,45.4114723
933,49769,Topliceni,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,381",26.9678993,45.4423943
934,51500,Berzovia,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"3,994",21.5808563,45.3961716
935,134096,Măneciu,Comuna,29,298,Prahova,PH,3,831,Sud,"10,761",25.9485874,45.4047127
936,16329,Dîmbovicioara,Comuna,3,38,Argeș,AG,3,831,Sud,935,25.2228546,45.4535713
937,50228,Vintilă Vodă,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"3,051",26.7298470,45.4565582
938,40303,Predeal,Oras,8,83,Brașov,BV,7,877,Centru,"5,261",25.5891876,45.4970398
939,175206,Bălești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"2,039",27.2410088,45.4718628
940,49233,Sărulești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"1,380",26.7749043,45.4880600
941,157273,Giera,Comuna,35,350,Timiș,TM,5,859,Vest,"1,446",20.9680538,45.4140434
942,87246,Bănița,Comuna,20,207,Hunedoara,HD,5,859,Vest,"1,150",23.2638626,45.4687080
943,53247,Măureni,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,936",21.5084343,45.4347687
944,159366,Birda,Comuna,35,350,Timiș,TM,5,859,Vest,"2,074",21.3397331,45.4244690
945,157086,Gătaia,Oras,35,350,Timiș,TM,5,859,Vest,"6,468",21.4068127,45.3898811
946,54699,Zorlențu Mare,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,869,21.9728546,45.4640694
947,45673,Buda,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"3,074",26.8946095,45.4934464
948,41471,Moieciu,Comuna,8,83,Brașov,BV,7,877,Centru,"4,667",25.3163452,45.4706154
949,91054,Sarmizegetusa,Comuna,20,207,Hunedoara,HD,5,859,Vest,"1,191",22.7423325,45.4905167
950,40633,Bran,Comuna,8,83,Brașov,BV,7,877,Centru,"5,329",25.3905258,45.4847908
951,159400,Ghilad,Comuna,35,350,Timiș,TM,5,859,Vest,"2,040",21.1019211,45.4574699
952,50068,Valea Salciei,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,763,26.8161201,45.5075607
953,176613,Măicănești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"4,742",27.4376526,45.4799271
954,168755,Boișoara,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,328",24.4139423,45.4773712
955,177600,Sihlea,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"5,364",27.1675301,45.4850807
956,53639,Ramna,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,594",21.7093697,45.4662437
957,76585,Independența,Comuna,17,172,Galați,GL,2,822,Sud-Est,"4,763",27.7604618,45.4780426
958,175439,Bordești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"1,792",27.0281200,45.5496712
959,159339,Voiteg,Comuna,35,350,Timiș,TM,5,859,Vest,"2,377",21.2747059,45.4745331
960,172153,Perișani,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,301",24.4417686,45.3639641
961,18554,Sălătrucu,Comuna,3,38,Argeș,AG,3,831,Sud,"2,223",24.5255184,45.3913956
962,18527,Rucăr,Comuna,3,38,Argeș,AG,3,831,Sud,"6,076",25.0144367,45.5423317
963,54617,Zăvoi,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"4,166",22.5477390,45.3829613
964,53210,Marga,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,118",22.4838772,45.5078697
965,175938,Dumbrăveni,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"4,457",27.0971298,45.5478058
966,177986,Tătăranu,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"4,685",27.3093014,45.5317268
967,14049,Arefu,Comuna,3,38,Argeș,AG,3,831,Sud,"2,481",24.6361122,45.4608879
968,17771,Nucșoara,Comuna,3,38,Argeș,AG,3,831,Sud,"1,465",24.8214989,45.4746399
969,51332,Băuțar,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,617",22.6148300,45.4918671
970,51207,Oțelu Roșu,Oras,11,118,Caraș-Severin,CS,5,859,Vest,"12,807",22.3738537,45.5285950
971,178901,Popești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"3,018",27.0751877,45.5894775
972,91624,Totești,Comuna,20,207,Hunedoara,HD,5,859,Vest,"1,896",22.8806019,45.5683784
973,157004,Foeni,Comuna,35,350,Timiș,TM,5,859,Vest,"1,814",20.8600712,45.4928741
974,76996,Piscu,Comuna,17,172,Galați,GL,2,822,Sud-Est,"4,955",27.7194157,45.5323219
975,52936,Glimboca,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,883",22.3226509,45.5223083
976,45245,Bisoca,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,774",26.6967621,45.5548477
977,176301,Gugești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"6,772",27.1697102,45.5521812
978,159035,Tormac,Comuna,35,350,Timiș,TM,5,859,Vest,"2,865",21.4561596,45.5197105
979,53372,Obreja,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"3,396",22.2325935,45.4841385
980,54537,Vermeș,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,562",21.6488228,45.5273438
981,91232,Sântămăria-Orlea,Comuna,20,207,Hunedoara,HD,5,859,Vest,"3,176",23.0223293,45.5807343
982,89348,Densuș,Comuna,20,207,Hunedoara,HD,5,859,Vest,"1,505",22.7210693,45.5643044
983,47630,Mînzălești,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"2,505",26.6314964,45.5069008
984,76353,Fundeni,Comuna,17,172,Galați,GL,2,822,Sud-Est,"3,959",27.5697918,45.5706825
985,47186,Lopătari,Comuna,10,109,Buzău,BZ,2,822,Sud-Est,"4,037",26.5558376,45.5338821
986,176551,Jitia,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"1,666",26.7660465,45.5861244
987,157424,Jebel,Comuna,35,350,Timiș,TM,5,859,Vest,"3,582",21.2513733,45.5415764
988,75098,Galați,Municipiu resedinta de judet,17,172,Galați,GL,2,822,Sud-Est,"305,805",28.0799618,45.4884186
989,176855,Nănești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"2,456",27.4964485,45.5655785
990,40492,Zărnești,Oras,8,83,Brașov,BV,7,877,Centru,"26,710",25.2382526,45.5850563
991,42183,Vama Buzăului,Comuna,8,83,Brașov,BV,7,877,Centru,"3,504",26.0091248,45.5727615
992,146021,Boița,Comuna,32,323,Sibiu,SB,7,877,Centru,"1,662",24.1831093,45.5469589
993,178938,Gologanu,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"3,089",27.3069649,45.6066093
994,40900,Cristian,Comuna,8,83,Brașov,BV,7,877,Centru,"4,923",25.4932938,45.6279182
995,145382,Rîu Sadului,Comuna,32,323,Sibiu,SB,7,877,Centru,629,24.0275764,45.6248856
996,156357,Ciacova,Oras,35,350,Timiș,TM,5,859,Vest,"5,387",21.1197186,45.5296478
997,157923,Nițchidorf,Comuna,35,350,Timiș,TM,5,859,Vest,"1,689",21.5330219,45.5745163
998,145934,Turnu Roșu,Comuna,32,323,Sibiu,SB,7,877,Centru,"2,418",24.3148346,45.6084404
999,41621,Poiana Mărului,Comuna,8,83,Brașov,BV,7,877,Centru,"3,380",25.3099327,45.6267853
"1,000",90725,Răchitova,Comuna,20,207,Hunedoara,HD,5,859,Vest,"1,335",22.7595177,45.6174393
"1,001",40438,Săcele,"Municipiu, altul decat resedinta de judet",8,83,Brașov,BV,7,877,Centru,"35,799",25.7925930,45.5249252
"1,002",157317,Giulvăz,Comuna,35,350,Timiș,TM,5,859,Vest,"3,203",20.9650917,45.5299072
"1,003",42398,Vulcan,Comuna,8,83,Brașov,BV,7,877,Centru,"4,994",25.4060307,45.6285591
"1,004",178475,Vintileasca,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"2,076",26.7053471,45.6313858
"1,005",177726,Slobozia Ciorăști,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"2,087",27.2062435,45.6012230
"1,006",42003,Tărlungeni,Comuna,8,83,Brașov,BV,7,877,Centru,"9,083",25.8191509,45.6071815
"1,007",178821,Vulturu,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"8,675",27.4165783,45.5978508
"1,008",175509,Chiojdeni,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"2,509",26.8306293,45.5623474
"1,009",40688,Budila,Comuna,8,83,Brașov,BV,7,877,Centru,"4,535",25.8618355,45.6463509
"1,010",176748,Milcovul,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"3,608",27.2494011,45.6438026
"1,011",53728,Rusca Montană,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,969",22.4101772,45.6129951
"1,012",145827,Tălmaciu,Oras,32,323,Sibiu,SB,7,877,Centru,"8,132",24.1838570,45.6155319
"1,013",174824,Golești,Comuna,39,396,Vrancea,VN,2,822,Sud-Est,"4,452",27.1622086,45.6590919
"1,014",157497,Liebling,Comuna,35,350,Timiș,TM,5,859,Vest,"4,043",21.3369503,45.5811424
"1,015",145355,Racovița,Comuna,32,323,Sibiu,SB,7,877,Centru,"2,952",24.3761215,45.6472282
